period,year,month,branch_id,account_id,budget_amount
2022-01,2022,1,B017,35,-6507.6
2022-01,2022,1,B017,36,-2692.8
2022-01,2022,1,B017,37,-2468.4
2022-01,2022,1,B017,38,-8360.0
2022-01,2022,1,B017,39,-3080.0
2022-01,2022,1,B017,40,-19360.0
2022-01,2022,1,B018,1,81092.0
2022-01,2022,1,B018,2,61886.0
2022-01,2022,1,B018,3,44814.0
2022-01,2022,1,B018,4,55484.0
2022-01,2022,1,B018,5,42768.0
2022-01,2022,1,B018,6,21384.0
2022-01,2022,1,B018,7,28512.0
2022-01,2022,1,B018,8,17820.0
2022-01,2022,1,B018,9,14256.0
2022-01,2022,1,B018,10,22572.0
2022-01,2022,1,B018,11,35420.0
2022-01,2022,1,B018,12,9603.0
2022-01,2022,1,B018,13,-10164.0
2022-01,2022,1,B018,14,-7502.0
2022-01,2022,1,B018,15,-6776.0
2022-01,2022,1,B018,16,-77000.0
2022-01,2022,1,B018,17,-16500.0
2022-01,2022,1,B018,18,-15125.0
2022-01,2022,1,B018,19,-10771.2
2022-01,2022,1,B018,20,-4936.8
2022-01,2022,1,B018,21,-4263.6
2022-01,2022,1,B018,22,-3141.6
2022-01,2022,1,B018,23,-13912.8
2022-01,2022,1,B018,24,-6956.4
2022-01,2022,1,B018,25,-6283.2
2022-01,2022,1,B018,26,-4039.2
2022-01,2022,1,B018,27,-11668.8
2022-01,2022,1,B018,28,-3590.4
2022-01,2022,1,B018,29,-5313.0
2022-01,2022,1,B018,30,-7161.0
2022-01,2022,1,B018,31,-2772.0
2022-01,2022,1,B018,32,-4039.2
2022-01,2022,1,B018,33,-3141.6
2022-01,2022,1,B018,34,-4712.4
2022-01,2022,1,B018,35,-6507.6
2022-01,2022,1,B018,36,-2692.8
2022-01,2022,1,B018,37,-2468.4
2022-01,2022,1,B018,38,-8360.0
2022-01,2022,1,B018,39,-3080.0
2022-01,2022,1,B018,40,-19360.0
2022-01,2022,1,B019,1,81092.0
2022-01,2022,1,B019,2,61886.0
2022-01,2022,1,B019,3,44814.0
2022-01,2022,1,B019,4,55484.0
2022-01,2022,1,B019,5,42768.0
2022-01,2022,1,B019,6,21384.0
2022-01,2022,1,B019,7,28512.0
2022-01,2022,1,B019,8,17820.0
2022-01,2022,1,B019,9,14256.0
2022-01,2022,1,B019,10,22572.0
2022-01,2022,1,B019,11,35420.0
2022-01,2022,1,B019,12,9603.0
2022-01,2022,1,B019,13,-10164.0
2022-01,2022,1,B019,14,-7502.0
2022-01,2022,1,B019,15,-6776.0
2022-01,2022,1,B019,16,-77000.0
2022-01,2022,1,B019,17,-16500.0
2022-01,2022,1,B019,18,-15125.0
2022-01,2022,1,B019,19,-10771.2
2022-01,2022,1,B019,20,-4936.8
2022-01,2022,1,B019,21,-4263.6
2022-01,2022,1,B019,22,-3141.6
2022-01,2022,1,B019,23,-13912.8
2022-01,2022,1,B019,24,-6956.4
2022-01,2022,1,B019,25,-6283.2
2022-01,2022,1,B019,26,-4039.2
2022-01,2022,1,B019,27,-11668.8
2022-01,2022,1,B019,28,-3590.4
2022-01,2022,1,B019,29,-5313.0
2022-01,2022,1,B019,30,-7161.0
2022-01,2022,1,B019,31,-2772.0
2022-01,2022,1,B019,32,-4039.2
2022-01,2022,1,B019,33,-3141.6
2022-01,2022,1,B019,34,-4712.4
2022-01,2022,1,B019,35,-6507.6
2022-01,2022,1,B019,36,-2692.8
2022-01,2022,1,B019,37,-2468.4
2022-01,2022,1,B019,38,-8360.0
2022-01,2022,1,B019,39,-3080.0
2022-01,2022,1,B019,40,-19360.0
2022-01,2022,1,B020,1,81092.0
2022-01,2022,1,B020,2,61886.0
2022-01,2022,1,B020,3,44814.0
2022-01,2022,1,B020,4,55484.0
2022-01,2022,1,B020,5,42768.0
2022-01,2022,1,B020,6,21384.0
2022-01,2022,1,B020,7,28512.0
2022-01,2022,1,B020,8,17820.0
2022-01,2022,1,B020,9,14256.0
2022-01,2022,1,B020,10,22572.0
2022-01,2022,1,B020,11,35420.0
2022-01,2022,1,B020,12,9603.0
2022-01,2022,1,B020,13,-10164.0
2022-01,2022,1,B020,14,-7502.0
2022-01,2022,1,B020,15,-6776.0
2022-01,2022,1,B020,16,-77000.0
2022-01,2022,1,B020,17,-16500.0
2022-01,2022,1,B020,18,-15125.0
2022-01,2022,1,B020,19,-10771.2
2022-01,2022,1,B020,20,-4936.8
2022-01,2022,1,B020,21,-4263.6
2022-01,2022,1,B020,22,-3141.6
2022-01,2022,1,B020,23,-13912.8
2022-01,2022,1,B020,24,-6956.4
2022-01,2022,1,B020,25,-6283.2
2022-01,2022,1,B020,26,-4039.2
2022-01,2022,1,B020,27,-11668.8
2022-01,2022,1,B020,28,-3590.4
2022-01,2022,1,B020,29,-5313.0
2022-01,2022,1,B020,30,-7161.0
2022-01,2022,1,B020,31,-2772.0
2022-01,2022,1,B020,32,-4039.2
2022-01,2022,1,B020,33,-3141.6
2022-01,2022,1,B020,34,-4712.4
2022-01,2022,1,B020,35,-6507.6
2022-01,2022,1,B020,36,-2692.8
2022-01,2022,1,B020,37,-2468.4
2022-01,2022,1,B020,38,-8360.0
2022-01,2022,1,B020,39,-3080.0
2022-01,2022,1,B020,40,-19360.0
2022-01,2022,1,B021,1,81092.0
2022-01,2022,1,B021,2,61886.0
2022-01,2022,1,B021,3,44814.0
2022-01,2022,1,B021,4,55484.0
2022-01,2022,1,B021,5,42768.0
2022-01,2022,1,B021,6,21384.0
2022-01,2022,1,B021,7,28512.0
2022-01,2022,1,B021,8,17820.0
2022-01,2022,1,B021,9,14256.0
2022-01,2022,1,B021,10,22572.0
2022-01,2022,1,B021,11,35420.0
2022-01,2022,1,B021,12,9603.0
2022-01,2022,1,B021,13,-10164.0
2022-01,2022,1,B021,14,-7502.0
2022-01,2022,1,B021,15,-6776.0
2022-01,2022,1,B021,16,-77000.0
2022-01,2022,1,B021,17,-16500.0
2022-01,2022,1,B021,18,-15125.0
2022-01,2022,1,B021,19,-10771.2
2022-01,2022,1,B021,20,-4936.8
2022-01,2022,1,B021,21,-4263.6
2022-01,2022,1,B021,22,-3141.6
2022-01,2022,1,B021,23,-13912.8
2022-01,2022,1,B021,24,-6956.4
2022-01,2022,1,B021,25,-6283.2
2022-01,2022,1,B021,26,-4039.2
2022-01,2022,1,B021,27,-11668.8
2022-01,2022,1,B021,28,-3590.4
2022-01,2022,1,B021,29,-5313.0
2022-01,2022,1,B021,30,-7161.0
2022-01,2022,1,B021,31,-2772.0
2022-01,2022,1,B021,32,-4039.2
2022-01,2022,1,B021,33,-3141.6
2022-01,2022,1,B021,34,-4712.4
2022-01,2022,1,B021,35,-6507.6
2022-01,2022,1,B021,36,-2692.8
2022-01,2022,1,B021,37,-2468.4
2022-01,2022,1,B021,38,-8360.0
2022-01,2022,1,B021,39,-3080.0
2022-01,2022,1,B021,40,-19360.0
2022-01,2022,1,B022,1,81092.0
2022-01,2022,1,B022,2,61886.0
2022-01,2022,1,B022,3,44814.0
2022-01,2022,1,B022,4,55484.0
2022-01,2022,1,B022,5,42768.0
2022-01,2022,1,B022,6,21384.0
2022-01,2022,1,B022,7,28512.0
2022-01,2022,1,B022,8,17820.0
2022-01,2022,1,B022,9,14256.0
2022-01,2022,1,B022,10,22572.0
2022-01,2022,1,B022,11,35420.0
2022-01,2022,1,B022,12,9603.0
2022-01,2022,1,B022,13,-10164.0
2022-01,2022,1,B022,14,-7502.0
2022-01,2022,1,B022,15,-6776.0
2022-01,2022,1,B022,16,-77000.0
2022-01,2022,1,B022,17,-16500.0
2022-01,2022,1,B022,18,-15125.0
2022-01,2022,1,B022,19,-10771.2
2022-01,2022,1,B022,20,-4936.8
2022-01,2022,1,B022,21,-4263.6
2022-01,2022,1,B022,22,-3141.6
2022-01,2022,1,B022,23,-13912.8
2022-01,2022,1,B022,24,-6956.4
2022-01,2022,1,B022,25,-6283.2
2022-01,2022,1,B022,26,-4039.2
2022-01,2022,1,B022,27,-11668.8
2022-01,2022,1,B022,28,-3590.4
2022-01,2022,1,B022,29,-5313.0
2022-01,2022,1,B022,30,-7161.0
2022-01,2022,1,B022,31,-2772.0
2022-01,2022,1,B022,32,-4039.2
2022-01,2022,1,B022,33,-3141.6
2022-01,2022,1,B022,34,-4712.4
2022-01,2022,1,B022,35,-6507.6
2022-01,2022,1,B022,36,-2692.8
2022-01,2022,1,B022,37,-2468.4
2022-01,2022,1,B022,38,-8360.0
2022-01,2022,1,B022,39,-3080.0
2022-01,2022,1,B022,40,-19360.0
2022-01,2022,1,B023,1,81092.0
2022-01,2022,1,B023,2,61886.0
2022-01,2022,1,B023,3,44814.0
2022-01,2022,1,B023,4,55484.0
2022-01,2022,1,B023,5,42768.0
2022-01,2022,1,B023,6,21384.0
2022-01,2022,1,B023,7,28512.0
2022-01,2022,1,B023,8,17820.0
2022-01,2022,1,B023,9,14256.0
2022-01,2022,1,B023,10,22572.0
2022-01,2022,1,B023,11,35420.0
2022-01,2022,1,B023,12,9603.0
2022-01,2022,1,B023,13,-10164.0
2022-01,2022,1,B023,14,-7502.0
2022-01,2022,1,B023,15,-6776.0
2022-01,2022,1,B023,16,-77000.0
2022-01,2022,1,B023,17,-16500.0
2022-01,2022,1,B023,18,-15125.0
2022-01,2022,1,B023,19,-10771.2
2022-01,2022,1,B023,20,-4936.8
2022-01,2022,1,B023,21,-4263.6
2022-01,2022,1,B023,22,-3141.6
2022-01,2022,1,B023,23,-13912.8
2022-01,2022,1,B023,24,-6956.4
2022-01,2022,1,B023,25,-6283.2
2022-01,2022,1,B023,26,-4039.2
2022-01,2022,1,B023,27,-11668.8
2022-01,2022,1,B023,28,-3590.4
2022-01,2022,1,B023,29,-5313.0
2022-01,2022,1,B023,30,-7161.0
2022-01,2022,1,B023,31,-2772.0
2022-01,2022,1,B023,32,-4039.2
2022-01,2022,1,B023,33,-3141.6
2022-01,2022,1,B023,34,-4712.4
2022-01,2022,1,B023,35,-6507.6
2022-01,2022,1,B023,36,-2692.8
2022-01,2022,1,B023,37,-2468.4
2022-01,2022,1,B023,38,-8360.0
2022-01,2022,1,B023,39,-3080.0
2022-01,2022,1,B023,40,-19360.0
2022-01,2022,1,B024,1,81092.0
2022-01,2022,1,B024,2,61886.0
2022-01,2022,1,B024,3,44814.0
2022-01,2022,1,B024,4,55484.0
2022-01,2022,1,B024,5,42768.0
2022-01,2022,1,B024,6,21384.0
2022-01,2022,1,B024,7,28512.0
2022-01,2022,1,B024,8,17820.0
2022-01,2022,1,B024,9,14256.0
2022-01,2022,1,B024,10,22572.0
2022-01,2022,1,B024,11,35420.0
2022-01,2022,1,B024,12,9603.0
2022-01,2022,1,B024,13,-10164.0
2022-01,2022,1,B024,14,-7502.0
2022-01,2022,1,B024,15,-6776.0
2022-01,2022,1,B024,16,-77000.0
2022-01,2022,1,B024,17,-16500.0
2022-01,2022,1,B024,18,-15125.0
2022-01,2022,1,B024,19,-10771.2
2022-01,2022,1,B024,20,-4936.8
2022-01,2022,1,B024,21,-4263.6
2022-01,2022,1,B024,22,-3141.6
2022-01,2022,1,B024,23,-13912.8
2022-01,2022,1,B024,24,-6956.4
2022-01,2022,1,B024,25,-6283.2
2022-01,2022,1,B024,26,-4039.2
2022-01,2022,1,B024,27,-11668.8
2022-01,2022,1,B024,28,-3590.4
2022-01,2022,1,B024,29,-5313.0
2022-01,2022,1,B024,30,-7161.0
2022-01,2022,1,B024,31,-2772.0
2022-01,2022,1,B024,32,-4039.2
2022-01,2022,1,B024,33,-3141.6
2022-01,2022,1,B024,34,-4712.4
2022-01,2022,1,B024,35,-6507.6
2022-01,2022,1,B024,36,-2692.8
2022-01,2022,1,B024,37,-2468.4
2022-01,2022,1,B024,38,-8360.0
2022-01,2022,1,B024,39,-3080.0
2022-01,2022,1,B024,40,-19360.0
2022-01,2022,1,B025,1,81092.0
2022-01,2022,1,B025,2,61886.0
2022-01,2022,1,B025,3,44814.0
2022-01,2022,1,B025,4,55484.0
2022-01,2022,1,B025,5,42768.0
2022-01,2022,1,B025,6,21384.0
2022-01,2022,1,B025,7,28512.0
2022-01,2022,1,B025,8,17820.0
2022-01,2022,1,B025,9,14256.0
2022-01,2022,1,B025,10,22572.0
2022-01,2022,1,B025,11,35420.0
2022-01,2022,1,B025,12,9603.0
2022-01,2022,1,B025,13,-10164.0
2022-01,2022,1,B025,14,-7502.0
2022-01,2022,1,B025,15,-6776.0
2022-01,2022,1,B025,16,-77000.0
2022-01,2022,1,B025,17,-16500.0
2022-01,2022,1,B025,18,-15125.0
2022-01,2022,1,B025,19,-10771.2
2022-01,2022,1,B025,20,-4936.8
2022-01,2022,1,B025,21,-4263.6
2022-01,2022,1,B025,22,-3141.6
2022-01,2022,1,B025,23,-13912.8
2022-01,2022,1,B025,24,-6956.4
2022-01,2022,1,B025,25,-6283.2
2022-01,2022,1,B025,26,-4039.2
2022-01,2022,1,B025,27,-11668.8
2022-01,2022,1,B025,28,-3590.4
2022-01,2022,1,B025,29,-5313.0
2022-01,2022,1,B025,30,-7161.0
2022-01,2022,1,B025,31,-2772.0
2022-01,2022,1,B025,32,-4039.2
2022-01,2022,1,B025,33,-3141.6
2022-01,2022,1,B025,34,-4712.4
2022-01,2022,1,B025,35,-6507.6
2022-01,2022,1,B025,36,-2692.8
2022-01,2022,1,B025,37,-2468.4
2022-01,2022,1,B025,38,-8360.0
2022-01,2022,1,B025,39,-3080.0
2022-01,2022,1,B025,40,-19360.0
2022-01,2022,1,B026,1,81092.0
2022-01,2022,1,B026,2,61886.0
2022-01,2022,1,B026,3,44814.0
2022-01,2022,1,B026,4,55484.0
2022-01,2022,1,B026,5,42768.0
2022-01,2022,1,B026,6,21384.0
2022-01,2022,1,B026,7,28512.0
2022-01,2022,1,B026,8,17820.0
2022-01,2022,1,B026,9,14256.0
2022-01,2022,1,B026,10,22572.0
2022-01,2022,1,B026,11,35420.0
2022-01,2022,1,B026,12,9603.0
2022-01,2022,1,B026,13,-10164.0
2022-01,2022,1,B026,14,-7502.0
2022-01,2022,1,B026,15,-6776.0
2022-01,2022,1,B026,16,-77000.0
2022-01,2022,1,B026,17,-16500.0
2022-01,2022,1,B026,18,-15125.0
2022-01,2022,1,B026,19,-10771.2
2022-01,2022,1,B026,20,-4936.8
2022-01,2022,1,B026,21,-4263.6
2022-01,2022,1,B026,22,-3141.6
2022-01,2022,1,B026,23,-13912.8
2022-01,2022,1,B026,24,-6956.4
2022-01,2022,1,B026,25,-6283.2
2022-01,2022,1,B026,26,-4039.2
2022-01,2022,1,B026,27,-11668.8
2022-01,2022,1,B026,28,-3590.4
2022-01,2022,1,B026,29,-5313.0
2022-01,2022,1,B026,30,-7161.0
2022-01,2022,1,B026,31,-2772.0
2022-01,2022,1,B026,32,-4039.2
2022-01,2022,1,B026,33,-3141.6
2022-01,2022,1,B026,34,-4712.4
2022-01,2022,1,B026,35,-6507.6
2022-01,2022,1,B026,36,-2692.8
2022-01,2022,1,B026,37,-2468.4
2022-01,2022,1,B026,38,-8360.0
2022-01,2022,1,B026,39,-3080.0
2022-01,2022,1,B026,40,-19360.0
2022-01,2022,1,B027,1,81092.0
2022-01,2022,1,B027,2,61886.0
2022-01,2022,1,B027,3,44814.0
2022-01,2022,1,B027,4,55484.0
2022-01,2022,1,B027,5,42768.0
2022-01,2022,1,B027,6,21384.0
2022-01,2022,1,B027,7,28512.0
2022-01,2022,1,B027,8,17820.0
2022-01,2022,1,B027,9,14256.0
2022-01,2022,1,B027,10,22572.0
2022-01,2022,1,B027,11,35420.0
2022-01,2022,1,B027,12,9603.0
2022-01,2022,1,B027,13,-10164.0
2022-01,2022,1,B027,14,-7502.0
2022-01,2022,1,B027,15,-6776.0
2022-01,2022,1,B027,16,-77000.0
2022-01,2022,1,B027,17,-16500.0
2022-01,2022,1,B027,18,-15125.0
2022-01,2022,1,B027,19,-10771.2
2022-01,2022,1,B027,20,-4936.8
2022-01,2022,1,B027,21,-4263.6
2022-01,2022,1,B027,22,-3141.6
2022-01,2022,1,B027,23,-13912.8
2022-01,2022,1,B027,24,-6956.4
2022-01,2022,1,B027,25,-6283.2
2022-01,2022,1,B027,26,-4039.2
2022-01,2022,1,B027,27,-11668.8
2022-01,2022,1,B027,28,-3590.4
2022-01,2022,1,B027,29,-5313.0
2022-01,2022,1,B027,30,-7161.0
2022-01,2022,1,B027,31,-2772.0
2022-01,2022,1,B027,32,-4039.2
2022-01,2022,1,B027,33,-3141.6
2022-01,2022,1,B027,34,-4712.4
2022-01,2022,1,B027,35,-6507.6
2022-01,2022,1,B027,36,-2692.8
2022-01,2022,1,B027,37,-2468.4
2022-01,2022,1,B027,38,-8360.0
2022-01,2022,1,B027,39,-3080.0
2022-01,2022,1,B027,40,-19360.0
2022-01,2022,1,B028,1,81092.0
2022-01,2022,1,B028,2,61886.0
2022-01,2022,1,B028,3,44814.0
2022-01,2022,1,B028,4,55484.0
2022-01,2022,1,B028,5,42768.0
2022-01,2022,1,B028,6,21384.0
2022-01,2022,1,B028,7,28512.0
2022-01,2022,1,B028,8,17820.0
2022-01,2022,1,B028,9,14256.0
2022-01,2022,1,B028,10,22572.0
2022-01,2022,1,B028,11,35420.0
2022-01,2022,1,B028,12,9603.0
2022-01,2022,1,B028,13,-10164.0
2022-01,2022,1,B028,14,-7502.0
2022-01,2022,1,B028,15,-6776.0
2022-01,2022,1,B028,16,-77000.0
2022-01,2022,1,B028,17,-16500.0
2022-01,2022,1,B028,18,-15125.0
2022-01,2022,1,B028,19,-10771.2
2022-01,2022,1,B028,20,-4936.8
2022-01,2022,1,B028,21,-4263.6
2022-01,2022,1,B028,22,-3141.6
2022-01,2022,1,B028,23,-13912.8
2022-01,2022,1,B028,24,-6956.4
2022-01,2022,1,B028,25,-6283.2
2022-01,2022,1,B028,26,-4039.2
2022-01,2022,1,B028,27,-11668.8
2022-01,2022,1,B028,28,-3590.4
2022-01,2022,1,B028,29,-5313.0
2022-01,2022,1,B028,30,-7161.0
2022-01,2022,1,B028,31,-2772.0
2022-01,2022,1,B028,32,-4039.2
2022-01,2022,1,B028,33,-3141.6
2022-01,2022,1,B028,34,-4712.4
2022-01,2022,1,B028,35,-6507.6
2022-01,2022,1,B028,36,-2692.8
2022-01,2022,1,B028,37,-2468.4
2022-01,2022,1,B028,38,-8360.0
2022-01,2022,1,B028,39,-3080.0
2022-01,2022,1,B028,40,-19360.0
2022-01,2022,1,B029,1,81092.0
2022-01,2022,1,B029,2,61886.0
2022-01,2022,1,B029,3,44814.0
2022-01,2022,1,B029,4,55484.0
2022-01,2022,1,B029,5,42768.0
2022-01,2022,1,B029,6,21384.0
2022-01,2022,1,B029,7,28512.0
2022-01,2022,1,B029,8,17820.0
2022-01,2022,1,B029,9,14256.0
2022-01,2022,1,B029,10,22572.0
2022-01,2022,1,B029,11,35420.0
2022-01,2022,1,B029,12,9603.0
2022-01,2022,1,B029,13,-10164.0
2022-01,2022,1,B029,14,-7502.0
2022-01,2022,1,B029,15,-6776.0
2022-01,2022,1,B029,16,-77000.0
2022-01,2022,1,B029,17,-16500.0
2022-01,2022,1,B029,18,-15125.0
2022-01,2022,1,B029,19,-10771.2
2022-01,2022,1,B029,20,-4936.8
2022-01,2022,1,B029,21,-4263.6
2022-01,2022,1,B029,22,-3141.6
2022-01,2022,1,B029,23,-13912.8
2022-01,2022,1,B029,24,-6956.4
2022-01,2022,1,B029,25,-6283.2
2022-01,2022,1,B029,26,-4039.2
2022-01,2022,1,B029,27,-11668.8
2022-01,2022,1,B029,28,-3590.4
2022-01,2022,1,B029,29,-5313.0
2022-01,2022,1,B029,30,-7161.0
2022-01,2022,1,B029,31,-2772.0
2022-01,2022,1,B029,32,-4039.2
2022-01,2022,1,B029,33,-3141.6
2022-01,2022,1,B029,34,-4712.4
2022-01,2022,1,B029,35,-6507.6
2022-01,2022,1,B029,36,-2692.8
2022-01,2022,1,B029,37,-2468.4
2022-01,2022,1,B029,38,-8360.0
2022-01,2022,1,B029,39,-3080.0
2022-01,2022,1,B029,40,-19360.0
2022-01,2022,1,B030,1,81092.0
2022-01,2022,1,B030,2,61886.0
2022-01,2022,1,B030,3,44814.0
2022-01,2022,1,B030,4,55484.0
2022-01,2022,1,B030,5,42768.0
2022-01,2022,1,B030,6,21384.0
2022-01,2022,1,B030,7,28512.0
2022-01,2022,1,B030,8,17820.0
2022-01,2022,1,B030,9,14256.0
2022-01,2022,1,B030,10,22572.0
2022-01,2022,1,B030,11,35420.0
2022-01,2022,1,B030,12,9603.0
2022-01,2022,1,B030,13,-10164.0
2022-01,2022,1,B030,14,-7502.0
2022-01,2022,1,B030,15,-6776.0
2022-01,2022,1,B030,16,-77000.0
2022-01,2022,1,B030,17,-16500.0
2022-01,2022,1,B030,18,-15125.0
2022-01,2022,1,B030,19,-10771.2
2022-01,2022,1,B030,20,-4936.8
2022-01,2022,1,B030,21,-4263.6
2022-01,2022,1,B030,22,-3141.6
2022-01,2022,1,B030,23,-13912.8
2022-01,2022,1,B030,24,-6956.4
2022-01,2022,1,B030,25,-6283.2
2022-01,2022,1,B030,26,-4039.2
2022-01,2022,1,B030,27,-11668.8
2022-01,2022,1,B030,28,-3590.4
2022-01,2022,1,B030,29,-5313.0
2022-01,2022,1,B030,30,-7161.0
2022-01,2022,1,B030,31,-2772.0
2022-01,2022,1,B030,32,-4039.2
2022-01,2022,1,B030,33,-3141.6
2022-01,2022,1,B030,34,-4712.4
2022-01,2022,1,B030,35,-6507.6
2022-01,2022,1,B030,36,-2692.8
2022-01,2022,1,B030,37,-2468.4
2022-01,2022,1,B030,38,-8360.0
2022-01,2022,1,B030,39,-3080.0
2022-01,2022,1,B030,40,-19360.0
2022-01,2022,1,B031,1,81092.0
2022-01,2022,1,B031,2,61886.0
2022-01,2022,1,B031,3,44814.0
2022-01,2022,1,B031,4,55484.0
2022-01,2022,1,B031,5,42768.0
2022-01,2022,1,B031,6,21384.0
2022-01,2022,1,B031,7,28512.0
2022-01,2022,1,B031,8,17820.0
2022-01,2022,1,B031,9,14256.0
2022-01,2022,1,B031,10,22572.0
2022-01,2022,1,B031,11,35420.0
2022-01,2022,1,B031,12,9603.0
2022-01,2022,1,B031,13,-10164.0
2022-01,2022,1,B031,14,-7502.0
2022-01,2022,1,B031,15,-6776.0
2022-01,2022,1,B031,16,-77000.0
2022-01,2022,1,B031,17,-16500.0
2022-01,2022,1,B031,18,-15125.0
2022-01,2022,1,B031,19,-10771.2
2022-01,2022,1,B031,20,-4936.8
2022-01,2022,1,B031,21,-4263.6
2022-01,2022,1,B031,22,-3141.6
2022-01,2022,1,B031,23,-13912.8
2022-01,2022,1,B031,24,-6956.4
2022-01,2022,1,B031,25,-6283.2
2022-01,2022,1,B031,26,-4039.2
2022-01,2022,1,B031,27,-11668.8
2022-01,2022,1,B031,28,-3590.4
2022-01,2022,1,B031,29,-5313.0
2022-01,2022,1,B031,30,-7161.0
2022-01,2022,1,B031,31,-2772.0
2022-01,2022,1,B031,32,-4039.2
2022-01,2022,1,B031,33,-3141.6
2022-01,2022,1,B031,34,-4712.4
2022-01,2022,1,B031,35,-6507.6
2022-01,2022,1,B031,36,-2692.8
2022-01,2022,1,B031,37,-2468.4
2022-01,2022,1,B031,38,-8360.0
2022-01,2022,1,B031,39,-3080.0
2022-01,2022,1,B031,40,-19360.0
2022-01,2022,1,B032,1,81092.0
2022-01,2022,1,B032,2,61886.0
2022-01,2022,1,B032,3,44814.0
2022-01,2022,1,B032,4,55484.0
2022-01,2022,1,B032,5,42768.0
2022-01,2022,1,B032,6,21384.0
2022-01,2022,1,B032,7,28512.0
2022-01,2022,1,B032,8,17820.0
2022-01,2022,1,B032,9,14256.0
2022-01,2022,1,B032,10,22572.0
2022-01,2022,1,B032,11,35420.0
2022-01,2022,1,B032,12,9603.0
2022-01,2022,1,B032,13,-10164.0
2022-01,2022,1,B032,14,-7502.0
2022-01,2022,1,B032,15,-6776.0
2022-01,2022,1,B032,16,-77000.0
2022-01,2022,1,B032,17,-16500.0
2022-01,2022,1,B032,18,-15125.0
2022-01,2022,1,B032,19,-10771.2
2022-01,2022,1,B032,20,-4936.8
2022-01,2022,1,B032,21,-4263.6
2022-01,2022,1,B032,22,-3141.6
2022-01,2022,1,B032,23,-13912.8
2022-01,2022,1,B032,24,-6956.4
2022-01,2022,1,B032,25,-6283.2
2022-01,2022,1,B032,26,-4039.2
2022-01,2022,1,B032,27,-11668.8
2022-01,2022,1,B032,28,-3590.4
2022-01,2022,1,B032,29,-5313.0
2022-01,2022,1,B032,30,-7161.0
2022-01,2022,1,B032,31,-2772.0
2022-01,2022,1,B032,32,-4039.2
2022-01,2022,1,B032,33,-3141.6
2022-01,2022,1,B032,34,-4712.4
2022-01,2022,1,B032,35,-6507.6
2022-01,2022,1,B032,36,-2692.8
2022-01,2022,1,B032,37,-2468.4
2022-01,2022,1,B032,38,-8360.0
2022-01,2022,1,B032,39,-3080.0
2022-01,2022,1,B032,40,-19360.0
2022-01,2022,1,B033,1,81092.0
2022-01,2022,1,B033,2,61886.0
2022-01,2022,1,B033,3,44814.0
2022-01,2022,1,B033,4,55484.0
2022-01,2022,1,B033,5,42768.0
2022-01,2022,1,B033,6,21384.0
2022-01,2022,1,B033,7,28512.0
2022-01,2022,1,B033,8,17820.0
2022-01,2022,1,B033,9,14256.0
2022-01,2022,1,B033,10,22572.0
2022-01,2022,1,B033,11,35420.0
2022-01,2022,1,B033,12,9603.0
2022-01,2022,1,B033,13,-10164.0
2022-01,2022,1,B033,14,-7502.0
2022-01,2022,1,B033,15,-6776.0
2022-01,2022,1,B033,16,-77000.0
2022-01,2022,1,B033,17,-16500.0
2022-01,2022,1,B033,18,-15125.0
2022-01,2022,1,B033,19,-10771.2
2022-01,2022,1,B033,20,-4936.8
2022-01,2022,1,B033,21,-4263.6
2022-01,2022,1,B033,22,-3141.6
2022-01,2022,1,B033,23,-13912.8
2022-01,2022,1,B033,24,-6956.4
2022-01,2022,1,B033,25,-6283.2
2022-01,2022,1,B033,26,-4039.2
2022-01,2022,1,B033,27,-11668.8
2022-01,2022,1,B033,28,-3590.4
2022-01,2022,1,B033,29,-5313.0
2022-01,2022,1,B033,30,-7161.0
2022-01,2022,1,B033,31,-2772.0
2022-01,2022,1,B033,32,-4039.2
2022-01,2022,1,B033,33,-3141.6
2022-01,2022,1,B033,34,-4712.4
2022-01,2022,1,B033,35,-6507.6
2022-01,2022,1,B033,36,-2692.8
2022-01,2022,1,B033,37,-2468.4
2022-01,2022,1,B033,38,-8360.0
2022-01,2022,1,B033,39,-3080.0
2022-01,2022,1,B033,40,-19360.0
2022-01,2022,1,B034,1,81092.0
2022-01,2022,1,B034,2,61886.0
2022-01,2022,1,B034,3,44814.0
2022-01,2022,1,B034,4,55484.0
2022-01,2022,1,B034,5,42768.0
2022-01,2022,1,B034,6,21384.0
2022-01,2022,1,B034,7,28512.0
2022-01,2022,1,B034,8,17820.0
2022-01,2022,1,B034,9,14256.0
2022-01,2022,1,B034,10,22572.0
2022-01,2022,1,B034,11,35420.0
2022-01,2022,1,B034,12,9603.0
2022-01,2022,1,B034,13,-10164.0
2022-01,2022,1,B034,14,-7502.0
2022-01,2022,1,B034,15,-6776.0
2022-01,2022,1,B034,16,-77000.0
2022-01,2022,1,B034,17,-16500.0
2022-01,2022,1,B034,18,-15125.0
2022-01,2022,1,B034,19,-10771.2
2022-01,2022,1,B034,20,-4936.8
2022-01,2022,1,B034,21,-4263.6
2022-01,2022,1,B034,22,-3141.6
2022-01,2022,1,B034,23,-13912.8
2022-01,2022,1,B034,24,-6956.4
2022-01,2022,1,B034,25,-6283.2
2022-01,2022,1,B034,26,-4039.2
2022-01,2022,1,B034,27,-11668.8
2022-01,2022,1,B034,28,-3590.4
2022-01,2022,1,B034,29,-5313.0
